train_id,train_number,train_name,source,destination,current_station,next_station,distance_remaining,speed,current_delay,rain,temperature,hour,day_of_week,historical_delay,congestion_level,previous_train_delay,scheduled_travel_time,section_average_speed,unscheduled_stop,speed_restriction,remaining_travel_time,actual_arrival_time
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,36.59,96.01,15.2,0.541,26.4,11,4,11.8,0.268,1.75,31.37,97.19,0,0,32.24,2026-02-14 11:32
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,278.68,81.85,12.9,0.201,14.7,5,0,19.08,0.267,0.84,238.87,79.94,0,0,234.08,2026-02-08 08:54
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,284.76,20.0,14.99,0.263,16.6,20,3,17.01,0.101,5.24,244.08,24.66,0,0,921.61,2026-08-13 11:21
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,368.35,78.8,37.14,0.427,19.0,12,1,16.42,0.49,4.06,315.73,63.85,1,0,375.0,2026-08-25 18:14
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,235.0,43.94,30.29,0.33,16.4,12,5,20.05,0.322,8.11,201.43,50.67,0,0,382.5,2026-07-12 18:22
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,192.25,76.82,19.47,0.435,34.0,21,5,4.69,0.256,9.01,164.79,86.28,0,0,179.89,2026-01-07 23:59
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,151.99,90.89,35.41,0.07,21.2,7,4,15.42,0.019,9.01,130.27,89.24,1,0,128.98,2026-08-12 09:08
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,579.59,91.4,17.04,0.033,37.8,10,6,7.57,0.326,8.01,496.79,124.08,0,1,553.55,2026-08-18 19:13
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,207.57,66.67,26.23,0.056,25.0,1,2,28.07,0.253,14.93,177.92,59.45,0,0,213.57,2026-06-10 04:33
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,155.36,59.57,6.91,0.122,28.0,3,6,7.39,0.146,1.48,133.16,67.3,0,0,176.42,2026-02-23 05:56
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,176.05,97.59,14.68,0.037,17.2,1,1,11.38,0.218,4.27,150.9,101.6,0,0,121.22,2026-02-20 03:01
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,357.84,68.28,52.08,0.224,27.4,8,1,12.63,0.641,0.81,306.72,75.36,1,0,425.76,2026-06-24 15:05
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,150.08,54.61,17.14,0.026,26.0,16,5,6.31,0.325,2.43,128.64,64.33,0,0,184.83,2026-02-09 19:04
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,322.01,106.99,17.21,0.005,27.5,20,2,22.43,0.283,6.91,276.01,101.12,0,0,200.04,2026-07-04 23:20
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,118.09,101.02,19.91,0.046,22.7,7,1,23.64,0.418,0.9,101.22,114.19,0,0,90.6,2026-02-09 08:30
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,336.99,60.81,3.85,0.023,35.4,4,4,1.34,0.29,4.89,288.85,67.05,0,0,358.44,2026-05-09 09:58
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,206.85,96.21,17.83,0.286,30.9,7,1,7.77,0.117,27.33,177.3,94.52,0,0,149.95,2026-04-06 09:29
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,86.48,113.03,8.5,0.14,31.1,10,2,7.37,0.305,3.13,74.13,111.39,0,0,56.54,2026-07-04 10:56
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,84.47,84.4,21.61,0.225,14.4,12,3,21.41,0.39,1.25,72.4,87.37,0,0,77.35,2026-04-02 13:17
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,165.31,69.08,18.75,0.22,35.0,11,6,15.33,0.128,1.72,141.7,75.61,0,0,158.49,2026-04-07 13:38
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,213.81,75.42,22.81,0.196,40.9,16,2,5.1,0.126,14.53,183.27,59.79,0,0,195.63,2026-04-29 19:15
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,105.91,87.53,8.07,0.077,39.5,0,1,15.58,0.074,13.46,90.78,70.69,0,0,80.68,2026-06-09 01:20
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,310.56,69.4,12.88,0.214,28.4,6,0,13.0,0.466,1.74,266.2,70.11,0,0,320.86,2026-04-05 11:20
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,154.97,104.95,12.52,0.36,36.3,23,1,7.45,0.367,3.08,132.83,103.55,0,0,113.61,2026-07-08 00:53
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,200.54,39.47,20.51,0.094,27.7,2,0,5.87,0.783,16.23,171.89,53.9,0,0,399.15,2026-08-24 08:39
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,142.69,47.12,19.81,0.102,33.7,5,1,4.64,0.202,1.22,122.31,44.49,0,0,201.79,2026-07-25 08:21
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,472.62,95.17,18.72,0.37,30.2,22,3,10.69,0.256,8.94,405.1,85.15,0,0,347.92,2026-06-16 03:47
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,386.98,72.47,14.28,0.196,29.3,18,6,8.33,0.22,20.09,331.7,67.46,0,0,358.99,2026-03-30 23:58
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,283.01,81.5,44.74,0.777,28.8,9,6,4.66,0.349,9.48,242.58,74.75,1,0,297.76,2026-08-13 13:57
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,235.25,67.32,26.01,0.479,23.9,2,5,17.81,0.404,10.35,201.64,65.06,0,0,265.9,2026-01-30 06:25
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,172.53,80.09,16.16,0.089,22.0,5,6,8.98,0.357,11.06,147.89,84.25,0,0,151.55,2026-08-11 07:31
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,591.45,44.76,4.88,0.09,29.4,8,2,6.98,0.058,5.65,506.96,39.5,0,0,816.11,2026-02-11 21:36
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,264.61,84.97,9.26,0.08,24.8,3,5,8.39,0.291,10.11,226.81,81.24,0,0,208.74,2026-05-09 06:28
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,258.89,62.83,44.79,0.134,31.2,16,6,6.16,0.532,16.87,221.91,62.68,1,0,327.07,2026-01-11 21:27
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,373.48,110.2,4.59,0.151,20.1,2,1,3.36,0.082,1.38,320.13,114.71,0,0,216.35,2026-01-13 05:36
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,174.36,82.75,57.04,0.05,22.2,5,0,25.33,0.624,6.18,149.45,80.88,1,1,237.79,2026-03-21 08:57
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,107.55,58.29,17.69,0.224,25.8,23,1,6.25,0.776,3.7,92.19,62.69,0,0,153.89,2026-02-11 01:33
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,223.51,64.02,13.58,0.19,31.4,3,6,8.29,0.373,2.75,191.58,57.95,0,0,248.74,2026-01-02 07:08
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,92.81,58.13,5.7,0.108,22.1,10,1,16.33,0.055,2.66,79.55,45.97,0,0,100.79,2026-05-13 11:40
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,137.05,119.94,4.52,0.496,26.8,14,5,3.26,0.158,2.88,117.47,121.48,0,0,76.42,2026-03-12 15:16
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,589.45,78.66,39.49,0.345,31.0,14,4,62.06,0.393,3.37,505.24,68.57,0,0,546.4,2026-03-25 23:06
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,128.6,67.29,17.07,0.102,35.5,11,4,5.89,0.487,9.77,110.23,71.46,0,0,135.54,2026-02-28 13:15
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,360.06,71.02,8.13,0.097,17.4,4,6,2.04,0.139,3.5,308.62,61.62,0,0,331.54,2026-06-11 09:31
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,402.24,70.79,29.99,0.269,35.9,4,4,20.42,0.17,20.93,344.78,70.95,0,1,483.54,2026-07-09 12:03
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,149.39,77.41,41.43,0.265,34.2,14,6,7.46,0.695,8.54,128.05,94.02,1,0,187.95,2026-06-16 17:07
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,151.93,55.71,38.66,0.299,15.4,0,4,25.54,0.571,2.81,130.22,59.08,0,0,220.53,2026-05-29 03:40
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,188.92,45.71,39.03,0.245,23.5,8,1,17.21,0.395,21.89,161.93,65.53,1,0,322.92,2026-01-22 13:22
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,137.7,75.06,29.48,0.084,42.2,16,2,14.42,0.397,2.72,118.03,73.16,0,0,146.0,2026-05-01 18:26
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,385.79,65.51,8.6,0.058,30.4,11,6,23.14,0.405,0.67,330.67,55.44,0,0,396.01,2026-01-31 17:36
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,294.5,55.95,11.87,0.046,25.7,7,2,3.88,0.192,8.14,252.43,50.7,0,0,343.58,2026-02-24 12:43
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,135.99,50.72,31.79,0.432,23.9,7,0,30.35,0.3,0.93,116.56,56.33,0,1,257.81,2026-06-19 11:17
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,188.71,23.46,17.53,0.311,29.1,12,4,4.5,0.191,12.34,161.76,20.0,0,0,541.5,2026-02-15 21:01
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,194.05,56.78,22.78,0.139,20.8,17,2,13.04,0.144,3.04,166.33,47.93,0,0,232.24,2026-02-16 20:52
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,297.26,71.21,29.03,0.049,26.4,18,5,3.33,0.432,6.08,254.8,59.67,0,0,290.72,2026-08-23 22:50
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,217.73,87.97,0.0,0.165,33.3,14,2,7.12,0.097,2.28,186.63,93.07,0,0,150.9,2026-07-22 16:30
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,154.88,52.9,14.18,0.079,19.7,2,1,5.44,0.32,7.0,132.75,64.28,0,0,198.04,2026-03-25 05:18
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,415.35,65.52,12.07,0.146,31.6,10,3,27.78,0.11,11.72,356.02,73.39,0,0,401.66,2026-04-19 16:41
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,59.2,106.47,27.44,0.348,25.9,16,5,20.76,0.378,22.62,50.74,113.65,0,0,56.0,2026-02-02 16:56
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,435.14,55.94,20.17,0.315,26.2,15,3,10.91,0.257,2.44,372.97,64.74,0,0,532.29,2026-05-03 23:52
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,189.17,58.12,21.4,0.057,36.4,0,0,18.33,0.162,3.5,162.15,60.9,0,1,264.67,2026-01-01 04:24
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,303.75,46.75,26.37,0.079,18.9,13,5,15.45,0.771,3.53,260.36,57.67,0,0,501.29,2026-08-28 21:21
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,102.32,80.18,35.9,0.475,24.4,13,1,17.06,0.603,1.05,87.71,73.37,0,0,113.88,2026-02-09 14:53
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,200.29,67.67,35.91,0.365,35.8,0,4,27.11,0.394,11.24,171.68,66.25,0,0,228.36,2026-03-11 03:48
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,124.42,58.12,11.33,0.073,22.7,9,5,25.02,0.162,20.69,106.64,52.51,0,0,140.49,2026-06-28 11:20
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,139.28,65.83,23.96,0.233,27.9,15,5,9.85,0.148,1.87,119.38,55.55,0,0,154.62,2026-06-23 17:34
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,87.43,100.01,15.37,0.283,29.7,6,2,9.54,0.329,4.29,74.94,98.06,0,0,60.72,2026-05-28 07:00
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,280.27,90.24,25.07,0.269,30.8,12,2,2.05,0.517,3.48,240.23,76.58,1,0,245.92,2026-06-27 16:05
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,138.61,37.57,31.9,0.005,32.7,3,1,8.12,0.391,3.67,118.81,44.31,1,0,274.13,2026-05-28 07:34
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,407.99,77.85,21.75,0.067,25.3,21,6,22.55,0.079,1.66,349.7,78.33,0,0,331.37,2026-07-06 02:31
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,138.52,113.36,26.66,0.276,27.7,8,4,7.88,0.26,3.95,118.73,107.57,0,0,103.53,2026-06-24 09:43
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,239.1,31.61,27.56,0.37,37.2,16,1,29.7,0.505,1.34,204.94,38.16,0,0,571.31,2026-04-06 01:31
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,192.69,27.48,10.54,0.465,29.7,12,5,7.9,0.075,15.41,165.16,39.45,0,0,472.18,2026-02-02 19:52
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,112.09,58.55,8.16,0.022,26.8,13,3,24.31,0.202,0.22,96.08,57.85,0,0,133.83,2026-02-11 15:13
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,160.45,86.66,6.05,0.022,31.3,6,1,9.94,0.318,5.8,137.52,96.4,0,0,122.23,2026-02-13 08:02
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,489.87,57.12,24.91,0.446,12.8,12,2,16.73,0.155,10.13,419.89,53.02,0,0,590.38,2026-08-21 21:50
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,273.35,42.41,15.3,0.08,27.3,22,6,31.43,0.455,6.73,234.3,49.06,0,0,446.21,2026-04-09 05:26
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,205.29,72.81,52.99,0.299,39.7,10,2,96.69,0.247,9.47,175.97,62.23,0,0,213.48,2026-03-18 13:33
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,492.94,41.32,27.95,0.036,27.6,14,0,15.97,0.283,13.02,422.52,42.5,1,0,796.81,2026-08-13 03:16
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,208.71,71.51,24.02,0.411,42.6,20,2,26.24,0.448,7.19,178.89,72.69,0,0,225.27,2026-07-24 23:45
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,72.93,74.08,11.07,0.145,18.4,22,3,4.46,0.18,4.75,62.51,70.23,0,0,69.84,2026-07-19 23:09
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,124.71,63.71,10.87,0.104,15.7,6,3,10.69,0.453,0.5,106.9,68.33,0,0,141.73,2026-06-08 08:21
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,226.94,68.58,25.69,0.28,35.3,14,2,2.96,0.36,8.24,194.52,75.55,0,0,232.0,2026-05-02 17:51
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,319.05,64.01,24.05,0.043,30.8,0,4,18.15,0.389,7.44,273.47,58.99,0,1,437.88,2026-07-22 07:17
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,553.98,67.79,21.59,0.108,22.9,3,5,17.23,0.294,4.52,474.84,73.01,0,0,547.42,2026-01-16 12:07
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,103.54,81.19,20.1,0.081,24.4,8,1,6.06,0.164,38.15,88.75,77.91,0,0,85.78,2026-06-06 09:25
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,97.99,96.72,34.31,0.436,26.2,15,6,17.35,0.129,7.22,83.99,105.04,1,0,97.36,2026-05-05 16:37
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,231.47,83.28,11.72,0.133,37.9,0,2,15.36,0.177,3.9,198.41,87.74,0,0,182.61,2026-02-10 03:02
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,146.32,20.0,21.26,0.101,42.2,12,4,25.61,0.079,3.95,125.42,20.0,0,1,585.19,2026-03-15 21:45
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,32.97,70.14,8.96,0.087,28.7,8,4,5.2,0.148,8.69,28.26,68.98,0,0,29.77,2026-04-25 08:29
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,248.37,59.8,25.05,0.357,30.2,18,0,13.14,0.417,11.81,212.89,58.13,0,0,307.47,2026-05-26 23:07
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,137.49,99.19,11.72,0.188,41.9,15,5,1.43,0.065,5.55,117.85,95.82,0,0,90.83,2026-05-14 16:30
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,88.08,53.62,5.78,0.056,39.0,14,4,5.75,0.277,4.33,75.49,61.15,0,0,114.9,2026-01-24 15:54
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,176.81,113.56,12.4,0.142,30.2,9,3,5.45,0.199,8.73,151.55,121.32,0,0,107.49,2026-05-10 10:47
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,209.12,71.6,29.07,0.07,26.1,3,6,13.73,0.587,3.42,179.25,71.81,0,0,219.29,2026-05-15 06:39
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,131.9,72.05,16.53,0.533,27.1,18,4,6.83,0.165,2.6,113.06,50.73,0,0,136.24,2026-07-09 20:16
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,104.61,44.8,26.15,0.189,39.1,6,0,34.18,0.289,9.76,89.67,51.73,0,1,208.04,2026-03-25 09:28
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,198.07,102.24,38.7,0.027,31.2,0,4,28.47,0.39,2.2,169.77,98.3,0,1,188.71,2026-05-01 03:08
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,178.56,47.26,19.5,0.284,22.4,5,1,26.49,0.258,1.35,153.05,39.73,0,0,261.03,2026-03-19 09:21
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,312.93,74.92,25.87,0.013,33.3,3,4,34.91,0.165,5.01,268.22,87.23,0,0,275.09,2026-08-14 07:35
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,157.63,58.23,15.53,0.087,35.2,22,4,8.27,0.422,10.71,135.11,46.31,0,0,192.98,2026-05-26 01:12
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,212.6,45.64,38.21,0.184,34.3,10,4,10.89,0.285,7.83,182.23,32.26,0,1,416.21,2026-02-12 16:56
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,139.43,51.89,38.49,0.256,37.2,22,0,22.52,0.456,32.64,119.51,51.52,0,0,210.06,2026-06-04 01:30
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,125.7,55.74,21.03,0.074,31.6,10,0,18.48,0.301,9.82,107.74,67.63,0,0,159.39,2026-06-18 12:39
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,161.18,89.75,8.09,0.111,23.1,6,2,21.98,0.395,0.83,138.15,86.69,0,0,124.38,2026-06-05 08:04
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,120.6,75.43,11.52,0.073,32.8,12,0,10.01,0.223,3.0,103.37,75.6,0,0,107.85,2026-05-22 13:47
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,558.09,103.2,14.65,0.095,25.7,2,4,19.38,0.269,11.53,478.37,100.98,0,0,360.21,2026-05-31 08:00
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,86.21,84.24,30.35,0.222,29.3,21,5,9.45,0.272,8.79,73.89,75.74,0,0,85.05,2026-04-13 22:25
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,112.99,91.8,24.56,0.354,23.8,19,1,8.83,0.24,8.44,96.85,85.78,0,0,96.4,2026-05-13 20:36
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,55.72,108.17,15.03,0.026,27.0,10,5,11.56,0.157,17.08,47.76,100.72,0,0,49.21,2026-02-13 10:49
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,164.15,81.35,29.62,0.108,31.1,5,6,47.34,0.505,6.42,140.7,89.2,0,0,158.67,2026-07-02 07:38
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,103.24,70.19,21.03,0.307,32.6,3,6,2.04,0.303,6.08,88.49,69.05,0,0,103.16,2026-02-26 04:43
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,268.23,92.62,29.52,0.412,31.4,17,3,4.14,0.463,7.29,229.91,93.91,0,0,229.36,2026-06-05 20:49
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,355.91,20.0,13.5,0.234,28.5,9,2,4.67,0.458,15.47,305.06,20.0,0,0,1266.26,2026-08-12 06:06
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,277.08,88.32,32.5,0.606,29.2,23,6,13.97,0.327,22.56,237.5,90.32,0,0,244.02,2026-06-25 03:04
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,104.12,114.31,25.53,0.148,32.8,23,4,47.13,0.307,7.32,89.24,112.86,0,0,76.56,2026-06-15 00:16
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,279.28,61.3,12.8,0.178,31.4,0,4,3.1,0.098,6.0,239.38,61.08,0,0,291.63,2026-06-29 04:51
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,325.36,60.45,25.84,0.346,16.7,12,3,6.52,0.432,0.69,278.88,56.97,0,0,397.54,2026-01-17 18:37
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,402.16,83.62,31.12,0.031,34.5,13,5,3.3,0.545,7.4,344.71,90.9,0,1,457.2,2026-05-11 20:37
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,155.9,61.65,25.96,0.235,21.9,4,5,20.1,0.084,8.22,133.63,71.85,0,1,219.51,2026-05-28 07:39
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,372.2,77.33,31.48,0.539,32.7,14,6,4.33,0.241,28.08,319.03,76.32,0,0,353.13,2026-05-05 19:53
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,158.97,105.13,23.53,0.021,27.9,12,6,10.59,0.348,7.35,136.26,106.93,0,1,138.99,2026-06-27 14:18
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,315.62,90.27,22.2,0.257,35.3,1,3,16.25,0.201,13.49,270.53,85.4,0,0,241.29,2026-04-14 05:01
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,198.04,115.15,6.25,0.172,22.5,5,6,4.97,0.276,8.16,169.75,117.66,0,0,120.74,2026-05-03 07:00
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,172.38,83.55,28.45,0.422,20.1,9,3,9.48,0.13,4.38,147.75,84.05,1,0,156.11,2026-01-05 11:36
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,349.6,56.12,31.91,0.13,17.8,13,2,25.99,0.495,4.02,299.65,53.76,0,0,450.21,2026-06-01 20:30
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,119.31,62.24,17.81,0.036,38.0,18,3,7.63,0.159,2.63,102.26,65.46,1,0,140.0,2026-02-15 20:20
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,341.67,46.86,28.41,0.192,35.2,6,2,23.43,0.128,4.4,292.86,56.93,1,0,491.15,2026-01-29 14:11
